first_name,last_name,emp_no,title,from_date,to_date
Chinya,Chinin,11988,Engineer,1985-11-03,1990-11-03
Chinya,Chinin,11988,Senior Engineer,1990-11-03,2001-12-31
Marit,Dalphin,11993,Senior Staff,1996-10-22,9999-01-01
Zhilian,Coorg,12011,Senior Staff,1997-07-22,9999-01-01
Zhilian,Coorg,12011,Staff,1988-07-22,1997-07-22
Jaewoo,Heiserman,12025,Staff,1985-02-28,1990-06-09
Visit,Serot,12033,Engineer,1997-11-30,1999-02-07
Mads,Ratzlaff,12036,Senior Staff,1995-09-05,9999-01-01
Mads,Ratzlaff,12036,Staff,1986-09-05,1995-09-05
Arunas,Katzenelson,12037,Senior Staff,1992-09-30,9999-01-01
Arunas,Katzenelson,12037,Staff,1986-10-01,1992-09-30
Yuchang,Tchuente,12050,Assistant Engineer,1989-04-01,1996-04-01
Yuchang,Tchuente,12050,Engineer,1996-04-01,9999-01-01
Masako,Khasidashvili,12052,Technique Leader,1986-04-07,1988-08-29
Margareta,Worfolk,12062,Senior Staff,1996-01-04,9999-01-01
Ayonca,Burnard,12069,Assistant Engineer,1985-05-13,1990-05-13
Ayonca,Burnard,12069,Engineer,1990-05-13,1995-05-13
Ayonca,Burnard,12069,Senior Engineer,1995-05-13,9999-01-01
Ger,Shokrollahi,12070,Technique Leader,1988-11-14,9999-01-01
Karlis,Siprelle,12076,Senior Staff,1985-03-25,9999-01-01
Xinan,Yamaashi,12082,Senior Staff,1992-01-29,9999-01-01
Xinan,Yamaashi,12082,Staff,1986-01-29,1992-01-29
Weijing,Jumpertz,12087,Engineer,1986-08-16,1993-03-24
Bilhanan,Socorro,12089,Senior Staff,1994-10-22,9999-01-01
Bilhanan,Socorro,12089,Staff,1986-10-22,1994-10-22
Nobuyoshi,Kuzuoka,12099,Senior Staff,1999-02-15,9999-01-01
Nobuyoshi,Kuzuoka,12099,Staff,1994-02-15,1999-02-15
Becky,Erie,12103,Staff,1990-04-23,1992-09-18
Satyanarayana,Avouris,12112,Senior Staff,1997-09-26,9999-01-01
Satyanarayana,Avouris,12112,Staff,1989-09-26,1997-09-26
Satoru,Krone,12122,Engineer,1987-07-24,1992-07-23
Satoru,Krone,12122,Senior Engineer,1992-07-23,9999-01-01
Xiahua,Syrzycki,12123,Senior Staff,1994-07-18,9999-01-01
Xiahua,Syrzycki,12123,Staff,1987-07-18,1994-07-18
Shounak,Erman,12125,Engineer,1997-03-31,9999-01-01
Yannik,Barreiro,12128,Staff,1997-08-16,1998-11-25
Suebskul,Grandbois,12149,Senior Staff,1988-10-01,9999-01-01
Shem,Perly,12159,Senior Engineer,1985-07-17,9999-01-01
Xiaobin,Maquelin,12165,Senior Engineer,1994-08-29,9999-01-01
Adel,Nanard,12173,Senior Engineer,1998-09-20,2000-05-20
Harngdar,Iisaku,12183,Engineer,1998-04-04,9999-01-01
Feiyu,Klyachko,12192,Engineer,1986-09-02,1991-09-02
Feiyu,Klyachko,12192,Senior Engineer,1991-09-02,9999-01-01
Sushant,Rossi,12205,Senior Engineer,1987-11-11,9999-01-01
Barton,Janetzko,12206,Assistant Engineer,1985-03-27,1993-03-27
Barton,Janetzko,12206,Engineer,1993-03-27,2001-03-27
Barton,Janetzko,12206,Senior Engineer,2001-03-27,9999-01-01
Yaghout,Strooper,12218,Engineer,1991-03-12,2000-03-11
Yaghout,Strooper,12218,Senior Engineer,2000-03-11,9999-01-01
Vincent,Melter,12221,Engineer,1985-09-16,1991-09-16
Vincent,Melter,12221,Senior Engineer,1991-09-16,9999-01-01
Abdelwaheb,Holburn,12222,Senior Staff,1996-08-14,9999-01-01
Abdelwaheb,Holburn,12222,Staff,1987-08-15,1996-08-14
Niteen,Koyama,12223,Engineer,1986-08-13,1995-08-13
Niteen,Koyama,12223,Senior Engineer,1995-08-13,9999-01-01
Subbu,Penttonen,12247,Technique Leader,1985-04-09,9999-01-01
Eldridge,Sadowski,12249,Engineer,1987-06-21,1996-06-20
Eldridge,Sadowski,12249,Senior Engineer,1996-06-20,9999-01-01
Chaitali,Stafford,12254,Engineer,1988-12-23,1989-10-31
Guadalupe,Reghbati,12256,Senior Staff,1992-08-26,9999-01-01
Guadalupe,Reghbati,12256,Staff,1985-08-26,1992-08-26
Mart,Pagter,12264,Engineer,1998-01-09,9999-01-01
Shakhar,Kornyak,12270,Senior Staff,1996-08-19,9999-01-01
Shakhar,Kornyak,12270,Staff,1989-08-19,1996-08-19
Behnaam,Grandbois,12272,Senior Staff,1992-12-07,9999-01-01
Behnaam,Grandbois,12272,Staff,1987-12-08,1992-12-07
Garnik,Papadias,12274,Engineer,1988-04-01,1989-01-18
Yongmin,Lenart,12276,Engineer,1993-06-13,2001-06-13
Yongmin,Lenart,12276,Senior Engineer,2001-06-13,2001-09-25
Godehard,Braccini,12303,Senior Staff,1988-06-13,1988-07-19
Mototsugu,Cronau,12308,Senior Staff,1991-08-11,9999-01-01
Mototsugu,Cronau,12308,Staff,1985-08-11,1991-08-11
Susanne,Lubachevsky,12311,Senior Engineer,1985-10-22,9999-01-01
Chenye,Velasco,12312,Assistant Engineer,1988-11-24,1994-11-24
Chenye,Velasco,12312,Engineer,1994-11-24,1996-12-18
DAIDA,Bruckman,12327,Engineer,1986-10-16,1992-10-15
DAIDA,Bruckman,12327,Senior Engineer,1992-10-15,9999-01-01
Arnould,Genin,12335,Senior Staff,1995-12-01,2000-06-19
Rasiah,Luga,12341,Engineer,1985-05-25,1990-05-25
Rasiah,Luga,12341,Senior Engineer,1990-05-25,9999-01-01
Sorina,Slaats,12343,Senior Staff,1997-08-25,9999-01-01
Sorina,Slaats,12343,Staff,1988-08-25,1997-08-25
Kamakshi,Bisiani,12365,Engineer,1988-09-12,1994-09-12
Kamakshi,Bisiani,12365,Senior Engineer,1994-09-12,9999-01-01
Mooi,Driscoll,12373,Senior Staff,1993-11-11,9999-01-01
Sanjit,Felder,12395,Senior Staff,1995-06-05,9999-01-01
Mihalis,Luga,12399,Senior Staff,1996-12-06,9999-01-01
Mihalis,Luga,12399,Staff,1987-12-07,1996-12-06
Shao,Ibel,12411,Senior Staff,1991-08-17,9999-01-01
Shao,Ibel,12411,Staff,1986-08-17,1991-08-17
Hugh,Gadepally,12413,Engineer,1994-03-04,1999-03-04
Hugh,Gadepally,12413,Senior Engineer,1999-03-04,9999-01-01
Uri,Sluis,12415,Staff,1994-10-17,1998-10-10
Dannz,Spelt,12417,Senior Engineer,1998-02-02,9999-01-01
Berhard,Demos,12422,Senior Staff,2001-06-07,9999-01-01
Berhard,Demos,12422,Staff,1993-06-07,2001-06-07
Pramod,Marzano,12451,Engineer,1986-11-26,1991-11-26
Pramod,Marzano,12451,Senior Engineer,1991-11-26,1995-03-18
Kerryn,Farris,12454,Staff,1998-12-18,9999-01-01
Shai,Milicic,12464,Staff,1998-06-01,9999-01-01
Filipe,Roison,12475,Engineer,1987-04-26,1996-04-25
Filipe,Roison,12475,Senior Engineer,1996-04-25,9999-01-01
Yahiko,Hopewell,12478,Senior Staff,1997-07-05,1998-12-11
Yahiko,Hopewell,12478,Staff,1991-07-06,1997-07-05
Mona,Reghbati,12487,Senior Staff,1998-12-07,9999-01-01
Arnould,Munck,12489,Senior Engineer,1986-04-11,9999-01-01
Jackson,Muchinsky,12490,Engineer,1994-05-09,2000-05-08
Jackson,Muchinsky,12490,Senior Engineer,2000-05-08,9999-01-01
Filipp,Menhardt,12493,Senior Engineer,1988-08-08,1988-12-04
Stein,Penz,12497,Senior Staff,1997-09-25,9999-01-01
Stein,Penz,12497,Staff,1989-09-25,1997-09-25
Morrie,Matheson,12501,Senior Staff,1986-06-05,9999-01-01
Adly,Rosaz,12504,Engineer,1997-08-14,9999-01-01
Tomofumi,Melter,12514,Engineer,1999-11-13,9999-01-01
Conor,Cincotta,12528,Senior Staff,1997-09-24,9999-01-01
Conor,Cincotta,12528,Staff,1988-09-24,1997-09-24
Yongmao,Gerlach,12534,Senior Engineer,1985-08-14,9999-01-01
Shih,Nanard,12541,Senior Staff,1996-08-31,9999-01-01
Shih,Nanard,12541,Staff,1988-08-31,1996-08-31
Kazuhide,Bouloucos,12542,Senior Staff,1993-09-11,9999-01-01
Kazuhide,Bouloucos,12542,Staff,1987-09-12,1993-09-11
Jeane,Tzvieli,12551,Engineer,1987-12-04,1993-12-03
Jeane,Tzvieli,12551,Senior Engineer,1993-12-03,9999-01-01
Aral,Vesna,12553,Senior Staff,1987-02-28,9999-01-01
Stafford,Kopetz,12557,Senior Engineer,1988-03-20,9999-01-01
Anoosh,Chleq,12589,Engineer,1988-09-08,1997-09-08
Anoosh,Chleq,12589,Senior Engineer,1997-09-08,9999-01-01
Breannda,Roisin,12596,Senior Staff,1996-09-29,9999-01-01
Ghassan,Simkin,12601,Assistant Engineer,1992-07-09,1997-07-09
Ghassan,Simkin,12601,Engineer,1997-07-09,2002-07-09
Ghassan,Simkin,12601,Senior Engineer,2002-07-09,9999-01-01
Nectarios,Mondadori,12608,Senior Staff,2000-02-22,9999-01-01
Nectarios,Mondadori,12608,Staff,1991-02-22,2000-02-22
Xinyu,Restivo,12635,Engineer,1995-02-03,2000-02-03
Xinyu,Restivo,12635,Senior Engineer,2000-02-03,9999-01-01
Poorav,Karner,12637,Senior Staff,1995-11-02,1999-01-08
Poorav,Karner,12637,Staff,1990-11-02,1995-11-02
Yuqun,Seiwald,12638,Engineer,1999-04-29,9999-01-01
Suebskul,Gips,12642,Senior Staff,2001-10-28,9999-01-01
Suebskul,Gips,12642,Staff,1996-10-28,2001-10-28
Pragnesh,Bael,12651,Senior Staff,1988-01-27,9999-01-01
Leucio,Alvarado,12662,Assistant Engineer,1985-08-27,1994-08-27
Leucio,Alvarado,12662,Engineer,1994-08-27,9999-01-01
Nobuyoshi,Stellhorn,12663,Technique Leader,1986-09-29,9999-01-01
Zhonghua,Parveen,12664,Staff,1999-08-04,9999-01-01
Carrsten,Borovoy,12678,Engineer,1999-06-26,2000-04-22
Luerbio,Boudaillier,12689,Engineer,1992-11-23,2001-11-23
Luerbio,Boudaillier,12689,Senior Engineer,2001-11-23,9999-01-01
Oddvar,Gils,12691,Engineer,1992-08-25,1998-08-25
Oddvar,Gils,12691,Senior Engineer,1998-08-25,9999-01-01
Kazuhira,Luders,12694,Engineer,1995-12-01,1998-05-30
Uri,Brizzi,12697,Senior Staff,1994-07-11,9999-01-01
Uri,Brizzi,12697,Staff,1986-07-11,1994-07-11
Ronghao,Botman,12709,Engineer,1995-02-26,2001-02-25
Ronghao,Botman,12709,Senior Engineer,2001-02-25,9999-01-01
Tzu,Jiafu,12717,Staff,1999-10-20,9999-01-01
Elliott,Cheshire,12722,Senior Staff,1985-03-29,9999-01-01
Fumitake,Panwar,12726,Senior Engineer,1994-05-19,9999-01-01
Nahla,Rahier,12729,Engineer,1992-10-15,1997-10-15
Nahla,Rahier,12729,Senior Engineer,1997-10-15,9999-01-01
Barry,Perl,12730,Technique Leader,1993-07-24,1998-03-24
Yongmao,Waymire,12731,Senior Staff,1988-04-05,9999-01-01
Mara,Takanami,12732,Senior Staff,1988-04-06,9999-01-01
Gil,Frijda,12734,Senior Engineer,1986-03-03,9999-01-01
Rildo,Rodite,12755,Senior Staff,1994-03-18,9999-01-01
Rildo,Rodite,12755,Staff,1987-03-18,1994-03-18
LiMin,Kuszyk,12759,Senior Staff,1987-05-31,1996-01-02
Jenwei,Lovengreen,12773,Engineer,1985-03-05,1994-03-05
Jenwei,Lovengreen,12773,Senior Engineer,1994-03-05,9999-01-01
Mariangiola,Berendt,12775,Assistant Engineer,1991-02-24,1999-02-24
Mariangiola,Berendt,12775,Engineer,1999-02-24,2002-04-05
Gunilla,Perl,12790,Senior Staff,2000-08-07,9999-01-01
Gunilla,Perl,12790,Staff,1995-08-08,2000-08-07
Masoud,Fordan,12795,Senior Staff,1997-06-23,9999-01-01
Masoud,Fordan,12795,Staff,1988-06-23,1997-06-23
Lillian,Beeson,12798,Senior Staff,1996-12-26,9999-01-01
Lillian,Beeson,12798,Staff,1987-12-27,1996-12-26
Gad,Boissier,12803,Senior Staff,1990-03-16,9999-01-01
Gad,Boissier,12803,Staff,1985-03-16,1990-03-16
Sushant,Junot,12815,Senior Staff,1993-02-27,9999-01-01
Sushant,Junot,12815,Staff,1985-02-27,1993-02-27
Freyja,Ramras,12816,Engineer,1985-04-18,1992-04-18
Freyja,Ramras,12816,Senior Engineer,1992-04-18,1999-09-08
Mountaz,Gubsky,12819,Engineer,1989-09-09,1996-09-09
Mountaz,Gubsky,12819,Senior Engineer,1996-09-09,9999-01-01
Krisda,Cyne,12846,Senior Staff,2000-10-15,2001-01-15
Krisda,Cyne,12846,Staff,1994-10-16,2000-10-15
Kazuhide,Smeets,12848,Engineer,1997-05-11,9999-01-01
Mang,Brobst,12853,Senior Staff,1993-01-04,1996-10-03
Mang,Brobst,12853,Staff,1987-01-05,1993-01-04
Leif,Matheson,12863,Engineer,1985-09-06,1990-09-06
Leif,Matheson,12863,Senior Engineer,1990-09-06,9999-01-01
Marl,Schmittgen,12872,Senior Staff,1993-09-09,9999-01-01
Marl,Schmittgen,12872,Staff,1986-09-09,1993-09-09
Apostol,Goodrum,12876,Engineer,1999-09-01,2000-12-24
Baruch,Eugenio,12879,Engineer,1990-06-11,1995-06-11
Baruch,Eugenio,12879,Senior Engineer,1995-06-11,9999-01-01
Martien,Erni,12888,Senior Staff,1992-05-06,1995-04-07
Martien,Erni,12888,Staff,1986-05-07,1992-05-06
Neven,Casley,12890,Senior Staff,1985-10-31,9999-01-01
Licheng,Crouzet,12893,Senior Staff,1995-03-18,9999-01-01
Licheng,Crouzet,12893,Staff,1987-03-18,1995-03-18
Roddy,Serot,12895,Senior Engineer,1993-08-15,9999-01-01
Munehiro,Gecsei,12905,Engineer,1987-07-19,1993-07-18
Munehiro,Gecsei,12905,Senior Engineer,1993-07-18,9999-01-01
Jacqueline,Porenta,12922,Senior Staff,1985-11-20,1993-09-16
Heekeun,Luby,12926,Senior Staff,1992-12-24,9999-01-01
Heekeun,Luby,12926,Staff,1985-12-24,1992-12-24
Arup,Cincotta,12937,Staff,1991-10-27,1992-12-14
Odinaldo,Farrar,12940,Engineer,1987-12-12,1992-12-11
Odinaldo,Farrar,12940,Senior Engineer,1992-12-11,9999-01-01
Tommaso,Perelgut,12941,Engineer,1986-11-06,1995-11-06
Tommaso,Perelgut,12941,Senior Engineer,1995-11-06,9999-01-01
Geoff,Asrin,12949,Engineer,1987-02-12,1992-02-12
Geoff,Asrin,12949,Senior Engineer,1992-02-12,9999-01-01
Mohammad,Keirsey,12951,Senior Staff,1987-09-17,1994-07-27
Juyoung,Azevdeo,12972,Staff,1988-04-03,1990-08-07
Gift,Frolund,12974,Senior Staff,1994-10-24,1994-11-03
Gift,Frolund,12974,Staff,1986-10-24,1994-10-24
Byong,Markovitch,12977,Engineer,1987-08-24,1992-08-23
Byong,Markovitch,12977,Senior Engineer,1992-08-23,9999-01-01
Elliott,Hambrick,12983,Staff,1999-06-28,9999-01-01
Florina,Harbusch,13012,Senior Engineer,1987-12-24,2002-05-24
Yahiko,Kroll,13030,Senior Staff,1999-11-25,9999-01-01
Yahiko,Kroll,13030,Staff,1993-11-25,1999-11-25
Vivian,Stafford,13046,Senior Staff,1987-04-19,9999-01-01
Atilio,Chelton,13047,Engineer,1992-02-26,1997-02-25
Atilio,Chelton,13047,Senior Engineer,1997-02-25,9999-01-01
Fan,Naudin,13049,Staff,1985-10-06,1986-01-08
Xinglin,Baak,13062,Technique Leader,1993-01-08,2000-05-31
Rosella,Morrin,13075,Senior Staff,1991-08-17,9999-01-01
Rosella,Morrin,13075,Staff,1986-08-17,1991-08-17
Deniz,Skafidas,13076,Engineer,1995-01-28,9999-01-01
Ibibia,Armand,13096,Engineer,1994-04-22,2001-04-22
Ibibia,Armand,13096,Senior Engineer,2001-04-22,9999-01-01
Srinidhi,Ellozy,13103,Senior Engineer,1988-06-19,9999-01-01
Kwun,Landherr,13113,Staff,1993-01-16,1996-10-07
Quingbo,Garnick,13124,Senior Staff,1985-03-17,9999-01-01
Guther,Senzako,13133,Senior Staff,1991-09-03,9999-01-01
Guther,Senzako,13133,Staff,1985-09-03,1991-09-03
Lorien,Chepyzhov,13134,Engineer,1987-10-23,1993-10-22
Lorien,Chepyzhov,13134,Senior Engineer,1993-10-22,9999-01-01
Persi,Nollmann,13144,Senior Staff,1997-06-19,9999-01-01
Persi,Nollmann,13144,Staff,1989-06-19,1997-06-19
Haldon,Erie,13146,Senior Staff,1985-05-25,9999-01-01
Shichao,Ginesta,13147,Senior Staff,1998-06-29,9999-01-01
Shichao,Ginesta,13147,Staff,1993-06-29,1998-06-29
Akeel,Millington,13156,Engineer,1992-08-18,2000-08-18
Akeel,Millington,13156,Senior Engineer,2000-08-18,9999-01-01
Lucian,Benner,13165,Engineer,1988-03-16,1995-03-17
Lucian,Benner,13165,Senior Engineer,1995-03-17,9999-01-01
Munir,Stentiford,13168,Engineer,1987-09-11,1992-09-10
Munir,Stentiford,13168,Senior Engineer,1992-09-10,9999-01-01
Cheong,Bernardeschi,13170,Senior Staff,1998-01-09,9999-01-01
Cheong,Bernardeschi,13170,Staff,1993-01-09,1998-01-09
Anoosh,Birnbaum,13171,Engineer,1987-08-31,1995-08-31
Anoosh,Birnbaum,13171,Senior Engineer,1995-08-31,9999-01-01
Arve,Horswill,13173,Senior Staff,1996-09-23,9999-01-01
Arve,Horswill,13173,Staff,1987-09-24,1996-09-23
Moty,Janocha,13179,Staff,1999-02-19,9999-01-01
Kokou,Rodite,13182,Engineer,1999-03-03,9999-01-01
Kyoichi,Barbanera,13186,Senior Staff,1995-04-29,9999-01-01
Kyoichi,Barbanera,13186,Staff,1986-04-29,1995-04-29
Rosita,Flowers,13192,Technique Leader,1993-02-01,9999-01-01
Aram,Scharstein,13202,Senior Staff,1992-03-28,9999-01-01
Aram,Scharstein,13202,Staff,1986-03-29,1992-03-28
Jianhua,Klassen,13210,Senior Staff,2002-07-27,9999-01-01
Jianhua,Klassen,13210,Staff,1997-07-27,2002-07-27
Hein,Billawala,13213,Senior Staff,1993-08-30,9999-01-01
Hein,Billawala,13213,Staff,1988-08-30,1993-08-30
Premsyl,Famili,13221,Senior Staff,1993-02-26,1998-10-21
Premsyl,Famili,13221,Staff,1987-02-27,1993-02-26
Mitchel,Fujisaki,13232,Technique Leader,1986-06-02,9999-01-01
Alselm,Chvatal,13233,Engineer,1987-03-31,1995-03-31
Alselm,Chvatal,13233,Senior Engineer,1995-03-31,9999-01-01
Ebru,Foote,13238,Senior Staff,1998-10-10,9999-01-01
Ebru,Foote,13238,Staff,1993-10-10,1998-10-10
King,Pileggi,13240,Engineer,1994-03-10,2001-03-10
King,Pileggi,13240,Senior Engineer,2001-03-10,9999-01-01
Fay,Huxford,13243,Staff,1999-09-18,1999-11-11
Zeydy,Schusler,13250,Assistant Engineer,1988-10-28,1993-10-28
Zeydy,Schusler,13250,Engineer,1993-10-28,1998-10-27
Zeydy,Schusler,13250,Senior Engineer,1998-10-27,9999-01-01
Arun,Jiang,13272,Senior Staff,1985-03-10,9999-01-01
Yechiam,Seuren,13276,Senior Staff,1991-03-09,9999-01-01
Yechiam,Seuren,13276,Staff,1986-03-09,1991-03-09
Muneo,Broomell,13288,Senior Staff,1995-04-14,9999-01-01
Muneo,Broomell,13288,Staff,1987-04-14,1995-04-14
Georg,Stamatiou,13291,Engineer,1986-10-30,1993-10-30
Georg,Stamatiou,13291,Senior Engineer,1993-10-30,9999-01-01
Guiseppe,Butner,13299,Staff,1997-03-08,1998-09-13
Mack,Alencar,13302,Engineer,1990-09-26,1997-09-26
Mack,Alencar,13302,Senior Engineer,1997-09-26,9999-01-01
Bikash,Herath,13305,Senior Staff,1994-07-17,1995-01-19
Bikash,Herath,13305,Staff,1985-07-17,1994-07-17
Sakthirel,Stroustrup,13315,Engineer,1991-06-02,1999-06-02
Sakthirel,Stroustrup,13315,Senior Engineer,1999-06-02,9999-01-01
Nidapan,Pearson,13332,Assistant Engineer,1987-09-24,1992-09-23
Nidapan,Pearson,13332,Engineer,1992-09-23,1997-09-23
Nidapan,Pearson,13332,Senior Engineer,1997-09-23,9999-01-01
Yoshinari,Hennebert,13333,Assistant Engineer,1988-03-23,1996-03-23
Yoshinari,Hennebert,13333,Engineer,1996-03-23,9999-01-01
Bodh,Doering,13341,Senior Staff,1992-03-10,9999-01-01
Bodh,Doering,13341,Staff,1986-03-11,1992-03-10
Heon,Usery,13343,Senior Staff,1995-07-30,9999-01-01
Heon,Usery,13343,Staff,1988-07-29,1995-07-30
Kiyokazu,Klassen,13368,Staff,1997-09-30,9999-01-01
Nakhoon,Riexinger,13371,Senior Engineer,1991-12-13,9999-01-01
Juichirou,Naumovich,13373,Senior Staff,2000-08-23,9999-01-01
Juichirou,Naumovich,13373,Staff,1991-08-24,2000-08-23
Claudi,Buchter,13385,Senior Staff,1986-06-10,9999-01-01
Khosrow,Sgarro,13386,Technique Leader,1986-02-23,9999-01-01
Divine,Cmelik,13389,Senior Staff,1988-03-23,9999-01-01
Fumitake,Beidas,13392,Senior Staff,1993-08-26,9999-01-01
Fumitake,Beidas,13392,Staff,1988-08-26,1993-08-26
Chuanyi,Aumann,13396,Senior Staff,1994-03-29,9999-01-01
Augustine,Dulli,13402,Engineer,1999-09-12,9999-01-01
Randy,Baba,13405,Senior Staff,1990-05-10,9999-01-01
Gio,Chenoweth,13407,Engineer,1992-10-03,2001-10-03
Gio,Chenoweth,13407,Senior Engineer,2001-10-03,9999-01-01
Sreekrishna,Lagarias,13408,Engineer,1995-07-25,2000-07-24
Sreekrishna,Lagarias,13408,Senior Engineer,2000-07-24,9999-01-01
Nathalie,Speer,13415,Technique Leader,1991-04-25,9999-01-01
Vishwani,Gerlach,13422,Engineer,1988-01-17,1995-01-17
Vishwani,Gerlach,13422,Senior Engineer,1995-01-17,9999-01-01
Giordano,Miake,13442,Senior Staff,1994-06-16,9999-01-01
Giordano,Miake,13442,Staff,1987-06-16,1994-06-16
Mayuko,Puppo,13443,Engineer,1990-12-26,1996-12-25
Mayuko,Puppo,13443,Senior Engineer,1996-12-25,9999-01-01
Renee,Dehkordi,13445,Engineer,1996-11-29,9999-01-01
Gretta,Weiland,13451,Senior Staff,1995-08-23,9999-01-01
Gretta,Weiland,13451,Staff,1986-08-23,1995-08-23
Shooichi,Parfitt,13457,Engineer,1986-01-18,1991-01-18
Shooichi,Parfitt,13457,Senior Engineer,1991-01-18,9999-01-01
Feipei,Nivat,13458,Engineer,1989-03-02,1995-03-02
Feipei,Nivat,13458,Senior Engineer,1995-03-02,9999-01-01
Theron,Berstel,13463,Engineer,1988-01-26,1993-01-25
Theron,Berstel,13463,Senior Engineer,1993-01-25,9999-01-01
Sasan,Rehfuss,13465,Engineer,1999-03-12,9999-01-01
Uinam,Jullig,13493,Engineer,1987-09-07,1992-09-06
Uinam,Jullig,13493,Senior Engineer,1992-09-06,9999-01-01
Parto,Mandell,13504,Assistant Engineer,1986-12-21,1994-12-21
Parto,Mandell,13504,Engineer,1994-12-21,9999-01-01
Jaewoo,Tasistro,13521,Engineer,1988-12-16,1991-02-18
Chaoyi,Porotnikoff,13524,Senior Staff,2000-10-27,9999-01-01
Chaoyi,Porotnikoff,13524,Staff,1995-10-28,2000-10-27
Arunas,Schlenzig,13535,Assistant Engineer,1986-05-19,1993-05-19
Arunas,Schlenzig,13535,Engineer,1993-05-19,2000-05-19
Arunas,Schlenzig,13535,Senior Engineer,2000-05-19,9999-01-01
Aimee,Brookner,13546,Engineer,1988-10-26,1997-10-26
Aimee,Brookner,13546,Senior Engineer,1997-10-26,9999-01-01
Matk,Koprowski,13549,Technique Leader,1997-06-18,9999-01-01
Ingmar,Capobianchi,13552,Senior Staff,1993-03-23,9999-01-01
Ingmar,Capobianchi,13552,Staff,1985-03-23,1993-03-23
Sibyl,Jeong,13560,Assistant Engineer,1986-07-28,1994-07-28
Sibyl,Jeong,13560,Engineer,1994-07-28,1998-03-12
Jungsoon,Engberts,13576,Senior Staff,2001-08-29,9999-01-01
Jungsoon,Engberts,13576,Staff,1992-08-29,2001-08-29
Tadahiko,Christianini,13578,Technique Leader,1994-05-22,1997-04-13
Dmitry,Encarnacion,13605,Senior Staff,1991-09-29,9999-01-01
Dmitry,Encarnacion,13605,Staff,1985-09-29,1991-09-29
Fei,Haddadi,13621,Assistant Engineer,1987-02-09,1995-02-09
Fei,Haddadi,13621,Engineer,1995-02-09,9999-01-01
Zhigen,Yurek,13624,Senior Staff,1996-05-11,9999-01-01
Zhigen,Yurek,13624,Staff,1987-05-12,1996-05-11
Dzung,Trelles,13629,Engineer,1987-01-03,1994-01-03
Dzung,Trelles,13629,Senior Engineer,1994-01-03,9999-01-01
Zejun,Lamba,13648,Technique Leader,1985-11-16,9999-01-01
Stamatina,Plesums,13651,Engineer,1987-09-02,1990-03-31
Kristen,Iivonen,13653,Senior Staff,2000-01-17,9999-01-01
Kristen,Iivonen,13653,Staff,1991-01-17,2000-01-17
Moti,Takanami,13670,Senior Engineer,1988-06-30,9999-01-01
Denny,Speer,13680,Staff,1996-02-05,9999-01-01
Elvia,Christ,13684,Senior Staff,1985-02-06,2002-03-30
Weicheng,Hockney,13685,Engineer,1991-11-29,1999-11-29
Weicheng,Hockney,13685,Senior Engineer,1999-11-29,9999-01-01
Shuichi,Weedon,13697,Technique Leader,1985-06-20,9999-01-01
Domenico,Mitchem,13698,Engineer,1991-03-19,1997-04-20
Vishu,Kumaresan,13704,Engineer,1987-10-01,1995-10-01
Vishu,Kumaresan,13704,Senior Engineer,1995-10-01,9999-01-01
Sugwoo,Delgrossi,13721,Senior Staff,2001-09-20,9999-01-01
Sugwoo,Delgrossi,13721,Staff,1995-09-21,2001-09-20
Vitali,Merey,13727,Staff,1999-10-07,9999-01-01
Bangqing,Mitchem,13738,Engineer,1998-06-30,9999-01-01
Masaru,Capobianchi,13747,Senior Staff,1987-03-06,1987-12-10
Tremaine,Heemskerk,13766,Senior Staff,1986-08-18,9999-01-01
Sedat,Lovengreen,13768,Staff,1986-11-19,1990-09-18
Yakichi,Trogemann,13769,Senior Staff,1988-10-18,9999-01-01
Arve,Maierhofer,13775,Senior Staff,1994-10-21,9999-01-01
Arve,Maierhofer,13775,Staff,1987-10-21,1994-10-21
Takushi,Berendt,13786,Senior Staff,1995-05-19,9999-01-01
Takushi,Berendt,13786,Staff,1989-05-19,1995-05-19
Xiaobin,Sinicrope,13787,Engineer,1990-10-30,1996-10-29
Xiaobin,Sinicrope,13787,Senior Engineer,1996-10-29,9999-01-01
Takahira,Furedi,13788,Assistant Engineer,1997-04-03,1997-04-12
Valery,Sury,13792,Senior Staff,1991-07-27,9999-01-01
Valery,Sury,13792,Staff,1985-07-27,1991-07-27
Mayuri,Gewali,13795,Technique Leader,1986-08-04,1988-03-13
Paloma,Thorelli,13796,Engineer,1996-01-01,9999-01-01
Shih,Mayerwieser,13801,Staff,1999-05-26,1999-06-25
Kiyotoshi,Basagni,13809,Senior Staff,1991-01-12,9999-01-01
Kiyotoshi,Basagni,13809,Staff,1986-01-12,1991-01-12
Guadalupe,Plotkin,13815,Engineer,1985-09-09,1993-09-09
Guadalupe,Plotkin,13815,Senior Engineer,1993-09-09,9999-01-01
Arlette,Pell,13825,Technique Leader,1986-08-02,9999-01-01
Christophe,Spinelli,13841,Technique Leader,1992-02-01,9999-01-01
Juichirou,Cichocki,13842,Senior Staff,2000-04-20,9999-01-01
Juichirou,Cichocki,13842,Staff,1991-04-21,2000-04-20
Guiseppe,Welham,13846,Senior Staff,1985-03-20,9999-01-01
Mingsen,Roohalamini,13853,Senior Staff,1991-03-25,9999-01-01
Anoosh,Fujisawa,13859,Engineer,1987-08-23,1992-08-22
